Repository,Created_on,File_Name,File_Path,File_URL,Raw_URL
opensafely/ehrql-tutorial,2023-09-04T12:05:57Z,quiz.py,quiz.py,https://github.com/opensafely/ehrql-tutorial/blob/799168fc18c6342d727c4627a229878064c15ad0/quiz.py,https://raw.githubusercontent.com/opensafely/ehrql-tutorial/799168fc18c6342d727c4627a229878064c15ad0/quiz.py
opensafely/ckd-healthcare-use,2022-11-29T15:55:13Z,costs_2021.py,analysis/costs_2021.py,https://github.com/opensafely/ckd-healthcare-use/blob/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2021.py,https://raw.githubusercontent.com/opensafely/ckd-healthcare-use/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2021.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,measures_type.py,analysis/measures_type.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/measures_type.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/measures_type.py
opensafely/open-pathology-sdr,2025-02-18T09:58:28Z,generate_yaml.py,generate_yaml.py,https://github.com/opensafely/open-pathology-sdr/blob/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/generate_yaml.py,https://raw.githubusercontent.com/opensafely/open-pathology-sdr/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/generate_yaml.py
opensafely/prophy_effects_Sotro_Molnup,2024-04-29T14:56:24Z,def_funs.py,analysis/def_funs.py,https://github.com/opensafely/prophy_effects_Sotro_Molnup/blob/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/def_funs.py,https://raw.githubusercontent.com/opensafely/prophy_effects_Sotro_Molnup/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/def_funs.py
opensafely/isaric-exploration,2023-02-02T17:29:04Z,variables.py,analysis/variables.py,https://github.com/opensafely/isaric-exploration/blob/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/variables.py,https://raw.githubusercontent.com/opensafely/isaric-exploration/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/variables.py
opensafely/post-covid-neurodegenerative,2022-05-13T08:17:49Z,variables_rsd.py,analysis/dataset_definition_rsd/variables_rsd.py,https://github.com/opensafely/post-covid-neurodegenerative/blob/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/variables_rsd.py,https://raw.githubusercontent.com/opensafely/post-covid-neurodegenerative/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/variables_rsd.py
opensafely/disparities-comparison,2024-02-01T15:50:22Z,variable_lib.py,analysis/variable_lib.py,https://github.com/opensafely/disparities-comparison/blob/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/variable_lib.py,https://raw.githubusercontent.com/opensafely/disparities-comparison/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/variable_lib.py
opensafely/reusable-variables,2024-12-10T13:50:14Z,variables_function.py,analysis/PRIMIS/variables_function.py,https://github.com/opensafely/reusable-variables/blob/dd18d9c3889c8424852912c769935c919471a9d9/analysis/PRIMIS/variables_function.py,https://raw.githubusercontent.com/opensafely/reusable-variables/dd18d9c3889c8424852912c769935c919471a9d9/analysis/PRIMIS/variables_function.py
opensafely/waiting-list,2023-10-12T10:35:59Z,measures_opioid.py,analysis/measures_opioid.py,https://github.com/opensafely/waiting-list/blob/bd7aa099088922054ad13f9059686e6c6848716b/analysis/measures_opioid.py,https://raw.githubusercontent.com/opensafely/waiting-list/bd7aa099088922054ad13f9059686e6c6848716b/analysis/measures_opioid.py
opensafely/pifu-data-exploration,2025-05-16T08:42:05Z,dataset_definition_everyone.py,analysis/dataset_definition_everyone.py,https://github.com/opensafely/pifu-data-exploration/blob/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_everyone.py,https://raw.githubusercontent.com/opensafely/pifu-data-exploration/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_everyone.py
opensafely/metformin_covid,2024-09-25T17:11:10Z,variable_helper_functions.py,analysis/variable_helper_functions.py,https://github.com/opensafely/metformin_covid/blob/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/variable_helper_functions.py,https://raw.githubusercontent.com/opensafely/metformin_covid/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/variable_helper_functions.py
opensafely/qof,2024-07-24T11:48:17Z,hyp_reg_dataset.py,analysis/hyp_reg_dataset.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/hyp_reg_dataset.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/hyp_reg_dataset.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_matched_control_updated.py,analysis/dataset_definition_matched_control_updated.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_control_updated.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_control_updated.py
opensafely/covid-diabetes-care,2023-08-01T22:13:20Z,variable_lib_helper.py,analysis/variable_lib_helper.py,https://github.com/opensafely/covid-diabetes-care/blob/d78d87bbba2bd006148aaadd4c1a8e6ba6783103/analysis/variable_lib_helper.py,https://raw.githubusercontent.com/opensafely/covid-diabetes-care/d78d87bbba2bd006148aaadd4c1a8e6ba6783103/analysis/variable_lib_helper.py
opensafely/pharmacy-first,2024-06-04T13:45:41Z,dataset_definition_tables.py,analysis/dataset_definition_tables.py,https://github.com/opensafely/pharmacy-first/blob/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/dataset_definition_tables.py,https://raw.githubusercontent.com/opensafely/pharmacy-first/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/dataset_definition_tables.py
opensafely/test-age-distribution,2022-02-23T12:13:02Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/test-age-distribution/blob/d267c6d9841da2791a1a44e7384bd5ccfc832b92/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/test-age-distribution/d267c6d9841da2791a1a44e7384bd5ccfc832b92/analysis/dataset_definition.py
opensafely/comparative-booster-ehrql-poc,2023-01-11T12:21:15Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/comparative-booster-ehrql-poc/blob/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/comparative-booster-ehrql-poc/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/codelists.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,measures_demo.py,analysis/measures_demo.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/measures_demo.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/measures_demo.py
opensafely/qof-diabetes,2022-12-05T16:43:20Z,dm_dataset.py,analysis/dm_dataset.py,https://github.com/opensafely/qof-diabetes/blob/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/dm_dataset.py,https://raw.githubusercontent.com/opensafely/qof-diabetes/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/dm_dataset.py
opensafely/openprompt-vaccine-long-covid,2022-11-03T16:33:24Z,variable_lib.py,analysis/variable_lib.py,https://github.com/opensafely/openprompt-vaccine-long-covid/blob/8ff300a62cbaeb704c10c7aa7830aa1b6438236c/analysis/variable_lib.py,https://raw.githubusercontent.com/opensafely/openprompt-vaccine-long-covid/8ff300a62cbaeb704c10c7aa7830aa1b6438236c/analysis/variable_lib.py
opensafely/death-report,2025-03-17T10:54:13Z,measure_def.py,analysis/measure_def.py,https://github.com/opensafely/death-report/blob/a16a9b71d8dfb3b52a161e7d955ea99c4c6d6cda/analysis/measure_def.py,https://raw.githubusercontent.com/opensafely/death-report/a16a9b71d8dfb3b52a161e7d955ea99c4c6d6cda/analysis/measure_def.py
opensafely/qof-diabetes,2022-12-05T16:43:20Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/qof-diabetes/blob/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/qof-diabetes/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/codelists.py
opensafely/ehrql-test-study,2025-04-17T15:09:18Z,measures_definition.py,analysis/measures_definition.py,https://github.com/opensafely/ehrql-test-study/blob/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/measures_definition.py,https://raw.githubusercontent.com/opensafely/ehrql-test-study/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/measures_definition.py
opensafely/codelist-checks-test,2023-11-16T09:02:24Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/codelist-checks-test/blob/2213e5fa147188fb41f0886aa0f6ec3093d53544/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/codelist-checks-test/2213e5fa147188fb41f0886aa0f6ec3093d53544/analysis/dataset_definition.py
opensafely/gh-testing-research,2021-01-19T16:00:05Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/gh-testing-research/blob/f5b9233ff1327fb12aa08bffe6d14bbe893b3f4c/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/gh-testing-research/f5b9233ff1327fb12aa08bffe6d14bbe893b3f4c/analysis/dataset_definition.py
opensafely/digital-access-to-primary-care,2023-07-26T09:40:16Z,measures_definition.py,analysis/measures_definition.py,https://github.com/opensafely/digital-access-to-primary-care/blob/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/measures_definition.py,https://raw.githubusercontent.com/opensafely/digital-access-to-primary-care/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/measures_definition.py
opensafely/pifu-data-exploration,2025-05-16T08:42:05Z,dataset_definition_rheum.py,analysis/dataset_definition_rheum.py,https://github.com/opensafely/pifu-data-exploration/blob/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_rheum.py,https://raw.githubusercontent.com/opensafely/pifu-data-exploration/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_rheum.py
opensafely/shielding-evaluation,2023-04-03T16:43:42Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/shielding-evaluation/blob/9a027b9949f29ad9fcbef1e74570c7a9f5269a24/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/shielding-evaluation/9a027b9949f29ad9fcbef1e74570c7a9f5269a24/analysis/codelists.py
opensafely/prophy_effects_Sotro_Molnup,2024-04-29T14:56:24Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/prophy_effects_Sotro_Molnup/blob/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/prophy_effects_Sotro_Molnup/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/codelists.py
opensafely/COMPARES-vaccines,2025-02-03T11:37:05Z,variables.py,analysis/1-extract/variables.py,https://github.com/opensafely/COMPARES-vaccines/blob/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/variables.py,https://raw.githubusercontent.com/opensafely/COMPARES-vaccines/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/variables.py
opensafely/openprompt-vaccine-long-covid,2022-11-03T16:33:24Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/openprompt-vaccine-long-covid/blob/8ff300a62cbaeb704c10c7aa7830aa1b6438236c/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/openprompt-vaccine-long-covid/8ff300a62cbaeb704c10c7aa7830aa1b6438236c/analysis/codelists.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,dataset_definition_demographics.py,analysis/dataset_definition_demographics.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_demographics.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_demographics.py
opensafely/polypharmacy-deprescribing-dementia,2025-04-01T13:12:09Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/polypharmacy-deprescribing-dementia/blob/f07420b95420ea6d87d327b1dbe63eaa58746ee7/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/polypharmacy-deprescribing-dementia/f07420b95420ea6d87d327b1dbe63eaa58746ee7/analysis/dataset_definition.py
opensafely/post-covid-respiratory,2022-07-05T15:54:02Z,variables_cohorts.py,analysis/dataset_definition/variables_cohorts.py,https://github.com/opensafely/post-covid-respiratory/blob/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/variables_cohorts.py,https://raw.githubusercontent.com/opensafely/post-covid-respiratory/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/variables_cohorts.py
opensafely/disparities-comparison,2024-02-01T15:50:22Z,dataset_definition_flow_chart_mothers.py,analysis/dataset_definition_flow_chart_mothers.py,https://github.com/opensafely/disparities-comparison/blob/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition_flow_chart_mothers.py,https://raw.githubusercontent.com/opensafely/disparities-comparison/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition_flow_chart_mothers.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,dataset_definition_demographics_disease.py,analysis/dataset_definition_demographics_disease.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_demographics_disease.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_demographics_disease.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition.py
opensafely/open-pathology-sdr,2025-02-18T09:58:28Z,measure_definition.py,analysis/measure_definition.py,https://github.com/opensafely/open-pathology-sdr/blob/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/measure_definition.py,https://raw.githubusercontent.com/opensafely/open-pathology-sdr/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/measure_definition.py
opensafely/shielding-evaluation,2023-04-03T16:43:42Z,variable_lib.py,analysis/variable_lib.py,https://github.com/opensafely/shielding-evaluation/blob/9a027b9949f29ad9fcbef1e74570c7a9f5269a24/analysis/variable_lib.py,https://raw.githubusercontent.com/opensafely/shielding-evaluation/9a027b9949f29ad9fcbef1e74570c7a9f5269a24/analysis/variable_lib.py
opensafely/reusable-variables,2024-12-10T13:50:14Z,dataset_definition.py,analysis/vaccine-history/dataset_definition.py,https://github.com/opensafely/reusable-variables/blob/dd18d9c3889c8424852912c769935c919471a9d9/analysis/vaccine-history/dataset_definition.py,https://raw.githubusercontent.com/opensafely/reusable-variables/dd18d9c3889c8424852912c769935c919471a9d9/analysis/vaccine-history/dataset_definition.py
opensafely/comparative-booster-ehrql-poc,2023-01-11T12:21:15Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/comparative-booster-ehrql-poc/blob/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/comparative-booster-ehrql-poc/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/dataset_definition.py
opensafely/disparities-comparison,2024-02-01T15:50:22Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/disparities-comparison/blob/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/disparities-comparison/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition.py
opensafely/post-covid-neurodegenerative,2022-05-13T08:17:49Z,dataset_definition_rsd_prevax.py,analysis/dataset_definition_rsd/dataset_definition_rsd_prevax.py,https://github.com/opensafely/post-covid-neurodegenerative/blob/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/dataset_definition_rsd_prevax.py,https://raw.githubusercontent.com/opensafely/post-covid-neurodegenerative/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/dataset_definition_rsd_prevax.py
opensafely/metformin_covid,2024-09-25T17:11:10Z,dataset_definition_dm_algo.py,analysis/dataset_definition_dm_algo.py,https://github.com/opensafely/metformin_covid/blob/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/dataset_definition_dm_algo.py,https://raw.githubusercontent.com/opensafely/metformin_covid/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/dataset_definition_dm_algo.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_hx_unmatched_exp_lc.py,analysis/dataset_definition_hx_unmatched_exp_lc.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_unmatched_exp_lc.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_unmatched_exp_lc.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,define_static_dataset.py,analysis/define_static_dataset.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/define_static_dataset.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/define_static_dataset.py
opensafely/waiting-list,2023-10-12T10:35:59Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/waiting-list/blob/bd7aa099088922054ad13f9059686e6c6848716b/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/waiting-list/bd7aa099088922054ad13f9059686e6c6848716b/analysis/codelists.py
opensafely/dataset-definition-testing-examples,2025-06-30T13:07:54Z,dataset_definition.py,example-001-cake-and-parachutes/dataset_definition.py,https://github.com/opensafely/dataset-definition-testing-examples/blob/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-001-cake-and-parachutes/dataset_definition.py,https://raw.githubusercontent.com/opensafely/dataset-definition-testing-examples/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-001-cake-and-parachutes/dataset_definition.py
opensafely/openprompt-cohort-profile,2023-09-08T11:24:36Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/openprompt-cohort-profile/blob/90d44ee26d30cd6c20b040721149719623c787be/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/openprompt-cohort-profile/90d44ee26d30cd6c20b040721149719623c787be/analysis/dataset_definition.py
opensafely/ckd-healthcare-use,2022-11-29T15:55:13Z,costs_2019.py,analysis/costs_2019.py,https://github.com/opensafely/ckd-healthcare-use/blob/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2019.py,https://raw.githubusercontent.com/opensafely/ckd-healthcare-use/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2019.py
opensafely/ckd-healthcare-use,2022-11-29T15:55:13Z,costs_2018.py,analysis/costs_2018.py,https://github.com/opensafely/ckd-healthcare-use/blob/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2018.py,https://raw.githubusercontent.com/opensafely/ckd-healthcare-use/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2018.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Patient_table_3_rolling_6month_incident.py,analysis/Patient_table_3_rolling_6month_incident.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Patient_table_3_rolling_6month_incident.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Patient_table_3_rolling_6month_incident.py
opensafely/ehrql-workflow,2023-08-15T08:35:55Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/ehrql-workflow/blob/29bba0a6e44738a1b1dab4998cbead749981d688/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/ehrql-workflow/29bba0a6e44738a1b1dab4998cbead749981d688/analysis/dataset_definition.py
opensafely/COMPARES-vaccines,2025-02-03T11:37:05Z,dataset_definition.py,analysis/1-extract/dataset_definition.py,https://github.com/opensafely/COMPARES-vaccines/blob/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/dataset_definition.py,https://raw.githubusercontent.com/opensafely/COMPARES-vaccines/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/dataset_definition.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/codelists.py
opensafely/inflammatory_rheum,2025-05-16T15:06:21Z,dataset_definition_eia.py,analysis/dataset_definition_eia.py,https://github.com/opensafely/inflammatory_rheum/blob/a1d541f336f238b383aa38b63ff189c4976ec47f/analysis/dataset_definition_eia.py,https://raw.githubusercontent.com/opensafely/inflammatory_rheum/a1d541f336f238b383aa38b63ff189c4976ec47f/analysis/dataset_definition_eia.py
opensafely/qof,2024-07-24T11:48:17Z,dem_reg_measures.py,analysis/dem_reg_measures.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dem_reg_measures.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dem_reg_measures.py
opensafely/digital-access-to-primary-care,2023-07-26T09:40:16Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/digital-access-to-primary-care/blob/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/digital-access-to-primary-care/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/codelists.py
opensafely/ehrql-tutorial,2023-09-04T12:05:57Z,dataset_definition.py,dataset_definition.py,https://github.com/opensafely/ehrql-tutorial/blob/799168fc18c6342d727c4627a229878064c15ad0/dataset_definition.py,https://raw.githubusercontent.com/opensafely/ehrql-tutorial/799168fc18c6342d727c4627a229878064c15ad0/dataset_definition.py
opensafely/qof,2024-07-24T11:48:17Z,dm_reg_dataset_atamborska.py,analysis/dm_reg_dataset_atamborska.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dm_reg_dataset_atamborska.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dm_reg_dataset_atamborska.py
opensafely/post-covid-neurodegenerative,2022-05-13T08:17:49Z,codelists_rsd.py,analysis/dataset_definition_rsd/codelists_rsd.py,https://github.com/opensafely/post-covid-neurodegenerative/blob/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/codelists_rsd.py,https://raw.githubusercontent.com/opensafely/post-covid-neurodegenerative/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition_rsd/codelists_rsd.py
opensafely/pifu-data-exploration,2025-05-16T08:42:05Z,dataset_definition_explore.py,analysis/dataset_definition_explore.py,https://github.com/opensafely/pifu-data-exploration/blob/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_explore.py,https://raw.githubusercontent.com/opensafely/pifu-data-exploration/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/dataset_definition_explore.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,measures_demo_prev.py,analysis/measures_demo_prev.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/measures_demo_prev.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/measures_demo_prev.py
opensafely/qof,2024-07-24T11:48:17Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/codelists.py
opensafely/vte-diagnoses-and-deaths,2023-07-17T10:20:27Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/vte-diagnoses-and-deaths/blob/67bee1ad3220ecd26369498ced8d1d55f3732a2c/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/vte-diagnoses-and-deaths/67bee1ad3220ecd26369498ced8d1d55f3732a2c/analysis/dataset_definition.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/codelists.py
opensafely/covid-diabetes-care,2023-08-01T22:13:20Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/covid-diabetes-care/blob/d78d87bbba2bd006148aaadd4c1a8e6ba6783103/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/covid-diabetes-care/d78d87bbba2bd006148aaadd4c1a8e6ba6783103/analysis/codelists.py
opensafely/reusable-variables,2024-12-10T13:50:14Z,dataset_definition.py,analysis/ethnicity/dataset_definition.py,https://github.com/opensafely/reusable-variables/blob/dd18d9c3889c8424852912c769935c919471a9d9/analysis/ethnicity/dataset_definition.py,https://raw.githubusercontent.com/opensafely/reusable-variables/dd18d9c3889c8424852912c769935c919471a9d9/analysis/ethnicity/dataset_definition.py
opensafely/metformin_covid,2024-09-25T17:11:10Z,dataset_definition.py,analysis/superseded/dataset_definition.py,https://github.com/opensafely/metformin_covid/blob/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/superseded/dataset_definition.py,https://raw.githubusercontent.com/opensafely/metformin_covid/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/superseded/dataset_definition.py
opensafely/prophy_effects_Sotro_Molnup,2024-04-29T14:56:24Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/prophy_effects_Sotro_Molnup/blob/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/prophy_effects_Sotro_Molnup/bf991811a0514dfde66815c4a723e8d4a6c65654/analysis/dataset_definition.py
opensafely/open-pathology-sdr,2025-02-18T09:58:28Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/open-pathology-sdr/blob/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/open-pathology-sdr/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/dataset_definition.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,variables.py,analysis/variables.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/variables.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/variables.py
